id,text,label,origin,type,language,split
en_11226,Some cases of lower-limb #lymphedema have been associated with the use of tamoxifen.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_3354,"Di persimpangan antara ""I still care for you"" dengan ""I dont give a fuck anymore"".",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_267,Has anyone looked at the costs of 6 months of VTE Rx with apixaban vs LMW Heparin plus warfarin?  LMW Heparin is not cheap!,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_1530,SOMEONE GET DOC EMRICK A THROAT LOZENGE!!!! #StanleyCupFinals,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_13298,"Wikipedia lists many fine street names for temazepam – brainwash, bonsai, drunk pills, Edinburgh eccies – but the best one is wobbly eggs.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7763,@USER___________ smoke some weed and get some melatonin and some lunesta hahah,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_4568,@USER____  shit better make you have a 12 pack overnight or something! 75$ is crazy... I go with a redbull or vyvanse,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9758,seriously want some adderall so i don't fail this test. does that stuff really work? #notsureifsrs,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_13142,@USER______ @USER____ Do episodes like this make you sometimes wish the adverse effects of thalidomide had not been recognised?,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_4447,@USER_____ same. i've been out of advair for several months.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_4772,"Paxil is worth a try for anxiety/depression.. been out shopping today with a friend, before Paxil i would not have done that!",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_17577,@USER________ my doc put me on trazodone for my insomnia.  worked well.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7618,goddammit i can't find the abbott website i need to research synthroid because of all this angst and news clouding tony abbott,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_14143,@USER__________ @USER_______ I got Seroquel.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_17358,"@USER__________ Yesterday was symbicort preventer, bricanyl reliever, ventolin in a nebuliser, and prednisone tablets.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_5438,getting stuff done today. i feel like i'm on vyvanse or something #motivated,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_2684,viagra sildenafil blood pressure,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_13624,@USER___________ my husband takes lamotrigine and kepra twice a day.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_16303,You ain't a real friend if you be greazin my vyvanse when you come over #youknowwhoyouare,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_8646,@ femar,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_12982,somalis b da happiest  “@USER_____: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.”,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_17740,@USER_______ I'm about to rip shit up there next week for the Exelon department contest...have those greens fast for me !!,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_352,If pradaxa killed u. U can go to reliant law firm for a lawsuit. On ur life. Lol wow. #commercials r so dumb,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_5500,"Palbociclib as single agent or in combination with the endocrine therapy received before disease progression for estrogen receptor-positive, HER2-negative metastatic breast cancer: TREnd trial | Annals of Oncology | Oxford Academic HTTPURL________________",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_10898,Juxtapid price increased this week by 25%.  Launched less than 6 months ago. No justification for increase. Now over $300k/Year.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_11294,reducing the lamotrigine is grim. exhausted and grumpy. got another 2 weeks of this yet. wondering if i'm doing the right thing?,1.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_3577,the jungle cruise sleuth australia in moron diarrhea hemorrhoids tonya harding heinz tromp zinger andrew luck enbrel ohio stroke text mining,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_8752,"@USER going for a surgery consult in a few weeks. who has had success with surgery after remicade, humira and azathiorpine didn't work?",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_15653,@USER__________ @USER___________ @USER__________ I'll have a Imodium for you,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_2993,"@USER_______ @USER_____ my pleasure. remember-even if a loved one was rx'd trazodone for sleep, it's an ssri. that means no guns...",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_12808,Hunter Pence has pretend staring contests w/ Phil Mickelson during Phil's Enbrel ads.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_11735,( +1 849-846-0679 ) audio: effects of thalidomide 'were horrific': david mason discusses the effects of the drug thal...  (( #boy_swag )),0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9125,@USER____ wants to kno about ur experiences with humira after being on remicade. Help her out :),0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_15770,omg ok foreal seroquel is kicked in bye,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_8837,@USER_________ Yea definitely mitigates the argument that they are stealing Tysabri. Going to be hard to pass that one over IMO.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_14829,"ah hahaha so that explains it, forgot to take my duloxetine yesterday. you'd think after 7 bloody years I'd forget my SNRI less often.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_15762,"@USER______ almost a year. It's cymbalta. It's suppose to help with my pain from my nerve damage, && my depression.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_10473,@USER_________ Also with Suboxone. Had a patient receiving Suboxone from 1 doc. Opioid analgesia from another. Informed both of this and...,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_2408,Acupuncture is an effective way to manage joint pain caused by aromatase inhibitors. These results could improve the quality of life of many breast cancer patients HTTPURL________________ #bcsm #acupuncture @USER__________ @USER____ @USER___ @USER @USER_______  @USER__________,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7940,I am genuinely upset about Meridia right now. Taylor is screaming profanities at me for waking her up with my angry yells.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_1370,Pop Yo Ass Like A Seroquel But I Aint Gotta Shoot Cause My Niggas Will #RipTommy,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_16832,@USER________ I was on quetiapine bupropion and escitalopram at the same time though.  Treated for unipolar at the time.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_270,@USER__________ btw a did a mtn dew/paxil tweet for you yesterday ;),0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_5657,-3 until @USER_______'s birthday...i'll buy him 1kg of apples...or a new ventolin inhaler...decisions decisions decisions...,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_12035,i see cardinal brady advocates psychiatric treatment for suicidality. psychiatrists treat delusional thought with olanzapine or clozapine +,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_4590,Swiggity Swag! What's in the fag?  Nicotine,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_3541,"If you have any Aubagio experiences, please share!",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_5871,so i'm guessing you are in depression... cymbalta can help.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_2285,". @USER_:  GSK promoted Advair as a ""first line treatment for all asthma...when it was only approved for...long-term asthma.""",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_10932,NO EVIDENCE OF CRHOHN'S IN MY BOWELS. #BOOYAH #HUMIRA #EFFECTIVEMEDICNE,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_15622,"I finally had an appetite, made food, gone. HUMIRA WHY WON'T YOU LET ME EAT",1.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_11673,the pm mike hancock is now on prozac.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_11786,Do you know what Medications are R for Mania? Currently #FDA approved: #quetiapine AKA #Seroquel,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_5421,I'm gonna need an Rx for some Buprenorphine once Chestnut Praline is gone bc its gonna be a serious withdrawal + cravings #SBUX #notanaddict,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_559,@USER___________ what about antipsychotic seroquel xr and diabetes again ?,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_14323,G1 Therapeutics Presents Phase 1b Data on G1T38 in Combination with Faslodex for Treatment of Breast Cancer at 2.. HTTPURL________________,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_814,Not grown psuedo since Dec :) have grown lots of Staph & Aspergillous though. Will be having Fluclox rather than Cipro next time need orals.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_3827,pregabalin increase is fab. stupid ltr from council. call them b*stards then move on quickly to think hmmm pizza,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_17260,"Effexor, Motrin and prosseco make a great cocktail!  ....",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7317,@USER________ i was prescribed victoza for obesity in july 2010. i have been ill ever since. evil drug #diabetes,1.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9655,there's no nicotine in online shopping so i don't want to hear excuses.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9566,"Landrieu says she met recently with Southern Co., Exelon execs in Atlanta to discuss advanced coal tech",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_932,"70% of Americans are on prescription drugs. If you find that number depressing, talk tou your doctor about Cymbalta.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_2329,@USER___ i remember that place - eventually i went 'cold turkey'. my 1st tweets last year are about my experience coming off venlafaxine.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_14752,"@USER___ @USER________ Cipro can do a lot worse than that!  Google ""floxing"" or ""Cipro poisoning"" or ""fluoroquinolone toxicity syndrome"".",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_4259,i feel genuinely well on paxil i can't stop saying this enough and it makes me happy,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_10450,Nicotine patches. Remember? I’m doing well.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_11585,also my psych said i was to hxc for zoloft so i have to change to prozac (i paraphrased a lil),0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_11588,@USER__ oh man I miss darvocet,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_6571,Bacharier: Is the pt on high dose ICS? (>=500 mcg fluticasone equivalent + additional controller) #ACAAI,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_15127,"The target-specific oral anticoagulants (TSOACs) currently are dabigatran (Pradaxa), rivaroxaban (Xarelto) and apixaban (Eliquis). #NPACME",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_6297,"med wise: -antidepressant (pristiq) works well -antipsychotic (seroquel) good efficacy, poor side fx (replacing it)",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_6928,"""@USER_____: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac."" knew it.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_12828,a comprehensive and accurate list of trazodone side effects HTTPURL___________ depression #antidepressant ocd insomnia,1.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_8793,xanax and seroquel &amp; i'm still awake...,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_2005,@USER________ the duloxetine is meant to be the alternative. I'm willing to try anything tbh. I've been asking for acupuncture for years,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_12534,Hard for public Suboxone providers to pick that slack up; state mandates 100 patient cap.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_3690,Mosquitos are the only nicotine cessation aid I need,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_16973,"@USER________ Ansyn, negative. Trump is an ableist, anti immigrant stain on humanity that fear mongers. Not only this, but he is politically and economically illiterate, and encourages violence against dissenters, embraces his cult fully, and is against every good part of the Constitution.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_14282,"@USER________ it is prescribed. i am currently taking a generic effexor, 225mg. but the best kind i have ever taken is pristiq.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_10732,"@USER___________ Cyclizine, imigran, naproxen and duloxetine, codeine, paracetamol.... C-C-C-C-Caffeine #gettinguphitofthesummer",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_6189,"@USER_____ jus Gt bck myself, hes puT me on citalopram in addition 2 the quetiapine! Im a bit worried as citalopram has made me manic before",1.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_10038,HTTPURL________________ #nolvadex #TamoxienCitrate #pharmaceutical #pencollector,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_3113,@USER_____ totally forgot i have trazodone. should put you right to sleep.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_5162,Self-injected humira for first time! fingers x'd it works #spondylitis #crohns,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7791,why do bars and not remember when you can have the same feeling plus memory with oxycodone,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_13991,"Many creative individuals found in the careers of singing, painting, etc. are prescribed mood-control medications like Zyprexa.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_3266,The fulvestrant + ribociclib arm of the MONALEESA-3 study HTTPURL________________ HTTPURL________________,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9875,"2 Dextroamphetamines,Valium,Lamictal, now Paxil. Cmon man!!!!!!! I hate this routine.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7693,cymbalta and lyrica are both satans drug.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_14268,And getting studying done... Thanks Vyvanse!,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_4033,on a serious note though... highly recommend seroquel if you cant sleep..,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_5653,Ventolin   Then Sleep. Goodnight.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_16014,day 6 cold turkey from effexor. i bellevue this pic adequately represents my descent into madness. or whatever. HTTPURL_______________,1.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_5359,"Really, I'm fine. @USER___________ @USER_____. #fluoxetine #prozacnation",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7919,@USER___________ @USER____ @USER___________  my hospital has care managers working on xarelto pre approvals before pt us out or the or. $$$,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9950,"@USER_____ oh wow, that sucks. I remember when I needed advair and a puffer for my asthma. Not fun.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_4985,"Depending on the reactant the hospital uses for PT, rivaroxaban may or may not appear to be in therapeutic or supra levels. #asra14",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_17607,cymbalta isn't working,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_14844,FESTONE NOTTURNOOOOOO,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_12624,tecfidera &gt;$500mm in q1 sales. so fair value of $xnpt is ???,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_1336,"Advice to small businesses, pay your Cipro Annual Returns @USER_________""lot of Smme don't have full info about this development.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_17796,This cipro is some surrrrrrious shit.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_4699,Ima pop that ass like a prozac,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_15374,u know what i love more than studying on a weekend? shitty adderall connects.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7464,When that Imodium wear off it's a horrible day lol,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_11552,"Ok. I blocked Propane Jane's anti white ass, and have seen nothing but anti senior tweets. And tweets selling t-shirts to save America. Sorry. The best I can do for America is vote.   And I thought I had an attitude problem from the anastrozole.  What meds are you all taking? HTTPURL________________",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9435,"How is it that Vyvanse gives me dry mouth, but I still produce this much saliva in my sleep?",1.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_14120,dammit i can't find the abbott website that i need to research synthroid amongst all this tony abbot junk,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_11834,@USER___________ I went from Tysabri to Tecfidera (w/5months off drugs and 1 on Copax.) It has a hist. of use and I've no neg. side effects.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_13933,Xarelto is the perfect example of how the pharmaceutical industry works,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_2358,@USER___________ - (1) Nexium is good med fix !  (2) Stress less !,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_14259,"rt @USER_________: continued #etanercept tx reduces work &amp; activity impairment in rheumatoid arthritis #ra, per @USER_______ study HTTPURL__",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_1401,"@USER________ vyvanse dude, I do the same shit all the time.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_13850,"popped a zinc lozenge, i'm sweatin",1.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_12603,“@USER_____: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.”  Someone get me a banana,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_5199,HOW STELLA GOT HER PAXIL BACK,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_3598,"@USER___ Hi Doc..please help..I have diabetic nerve pain in hands & feet, but not diabetic. Neurontin contains titanium n talc..VERY NERVOUS",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9481,Tysabri infusion time. So grateful my employer-sponsored health plan covers this life-altering MS drug.pic.twitter.com/58Y8Trudq5,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_14312,@USER_____ haha ek fluticasone furoate spray hi gift kar do :P,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_4274,"gotta live it up. fuck that, tomorrow is never certain. Cymbalta free.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_2875,effexor xr on deck😋✌,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_423,The EU project GAPP wants to find out if gabapentin can be recommended as therapy for neurological pain in children. #ICCCPOE,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_10685,@USER_________ @USER________ your mum definitely took thalidomide now be quiet HTTPURL_______________,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7273,@USER_____ I'm on Metformin and sitagliptin but I'm ok with those. I hope you have better luck with Sulfasalazine side effects than I have x,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_14153,Doctor Challenges Testing of AstraZeneca's Brilinta Tabulation of Heart Attacks,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_4088,Just got a stock check phone call for buprenorphine and plan b. Someone had a rough night...,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9392,@USER____  ehemmmm RT @USER_____: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9678,"@USER__________ @USER______ you always make me laugh always. that is why i carry my ventolin around. i tak bajet, it is all natural.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_1591,Just Took 2 500 MG DivalProex Sod ER & 1  Olanzapine 15 MG Tablet. #FuckTheCityOfAustin [Especially The St. David's ER Room. I told y'all],0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_528,"Hysterical seroquel, that shit is over rated Fuck getting' faded, yo, I get eliminated",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9263,Tolcapone got two point,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_14430,@USER______ I'm still on Remicade for now; they decided to double my dose to try to reactivate the response. Probably Humira if we can't.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_12580,my cymbalta is not helping!,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_8971,How long before Boniva ousts Sally Field and replaces her with Vanessa Hudgens?,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7716,@USER__ now I've tapered off and am on Celexa. But Cymbalta was my savior.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9909,"@USER_____ @USER_________ paroxetine 40mg/day, since i started ive been able to go outside without having a panic attack which is nice.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_12858,i just slept 9 hours!!! #quetiapine loving this :),0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_15864,"Oh, Ventolin inhaler, where have you been all my (asthmatic) life?",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_15216,@USER________ @USER_______ @USER___________ @USER______ lol wow maybe it's good I'm not in there I just took my nexium lol,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_5601,@USER__________: Pop a vyvanse I'm workin' I can't stop working! Lmao,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_17793,prolia commercial was so about marijuana! @USER_________ @USER__,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_8113,"Patient treated with ASA after 1st CVA, failed, then aggrenox added, but now w/ possible 3rd CVA on ASA + aggrenox (& is compliant w/ meds)",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_1556,Metformin is contraindicated in patients going for MRI   Is it the MRI itself ?!,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_2245,"2/2:urinary tract infection or pyelonephritis(ciprofloxacin)  postexposure prophylaxis for inhalation anthrax (ciprofloxacin, levofloxacin).",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_906,now to pop a trazodone & smoke some buds,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_17903,I haven't gotten illegally high this year! I'm doing good. I still pop pills tho. #PrescriptionTypeShit #HouseMD #Paxil,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_17632,@USER____ happy bday David Viox you're the cooliest and we love to snapchat you even if you don't respond,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_11685,Spiriva - elephant sitting on your chest - always the #GOP repressing the common man. #lastword,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_5380,"@USER__________ @USER______ i have a consultant letter saying i must have lamictal- things were ok for 3 months, annoyed it's started again",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_6805,latuda is a bad medicine !!! one of the side effects is that you could die,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_15229,"i fucks with this new inhaler they gave me, 🙌.. they really should pay me to promote symbicort 😂😂",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_106,Ooo first nicotine lozenge of the day...making my headache go away...kinda #quitsmoking,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_3258,@USER_________ cymbalta switch is part of what made me flip. But any snri with family hx of mania puts you at risk.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_2860,"@USER_____ *googles Symbicort ,suffocating,gag reflex and vibrator* NOPE...not what i was expecting",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_4010,"oh, good. pandora recommends that i try cymbalta for the pain i'm now in over the killers' lyrics.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_1102,"Inside Health  @USER_____ Cancer &amp; Tamoxifen: recommended for healthy women with a family history of the disease. Mark Porter speaks to Prof Gareth Evans at Wythenshawe Hospital, Manchester HTTPURL________________ @USER________ @USER__________ #Tamoxifen #breastcancer HTTPURL________________",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_3206,@USER___________ Hey is that you in that Nexium commercial? Trying to settle an argument. Btw Z Nation rules & youre the best thing about it,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9063,3rd #humira injection done now. Starting to feel like my old self again :) #ankylosingspondylitis,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9841,"nah i'll go anyways, just to see my bbys sahal and humira and aishah x x",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_16286,"Since quetiapine's messed with my prolactin levels, making my boobs humungous & my bras so expensive, I want a lingerie component to DLA.",1.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_9888,@USER_________ thanks for the add. i researched the development of prostheses for thalidomide children for my msc in health history. (1/2),0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_4626,it's not even 11pm and i'm already feeling the venlafaxine withdrawal. stupid bitch. how hard is it to pack the bloody tablets?!,1.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_10539,my ooak lyrica pony as shana from jem and the holograms! completely free handed. on her hooves are star decals. HTTPURL_______________,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_7915,theres a place in hell reserved for the creator of metformin tablets! #pcosproblems,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_6153,This mountain goat needs Evista!,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_3775,Why is Crestor huge? Is this chewable?,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_16229,"Never miss another episode of @USER_____ 's Inside Health by subscribing to the automatic podcast service here HTTPURL________________ This week: the latest way to assess a woman's risk of developing breast cancer, and role of preventative tamoxifen et al to protect them.",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_10072,@USER_______ I've never tried diclofenac on a migraine. Good results?,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_1639,@USER________ have a look at data from velcade plus dex.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_16659,Dr @USER_______ would love this Eisai-sponsored session on perampanel at the Intl Epilepsy Congress in Montreal...,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_10773,@USER__ congrats!!! what has worked??? I am same now with Humira. No pain AFTER walking either and can turn over in bed without pain!,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_8831,i'll be your cymbalta😘,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_11142,"a lozenge considers a saddler: fanwise, but not redressive",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_13144,and the gp has prescribed me some temazepam yaaaay hopefully il get some better sleep tonight!!,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_14555,"They ingest Ambien, Seroquel, LSD, Adderall, Oxycodone, cocaine, Flexeril, Percocet, psilocybin mushrooms and codeine. 1/3 #taipei",0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_2618,@USER_____ hace you trucos seroquel or fluvoxamine? Those are the ones that had helped me better and also if you think that you are in..,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_16976,@USER_____ ask your doctor about trazodone. it's an anti  anxiety/depressant that helps you sleep as well. it helps me a lot.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_8776,Janssen: FDA issues CRL for XARELTO to reduce the risk of stent thrombosis in patients with acute coronary syndrome. $JNJ,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_13309,Fun Facts: Do you know what Meds are R for Mania? Currently #FDA approved: #ziprasidone AKA #Geodon),0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_1206,Sandoz started Phase III biosmililar etanercept study,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_10509,@USER__ On metformin @USER______ #VoteSuperfruit,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_5977,when people tell me their doctor gave them adderall i cant help asking if it was because they were bad at math,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_15757,Braeburn to provide relief for opioid dependence/pain in N America with Camurus' weekly buprenorphine for $151m,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_12032,suboxone hole. drake gets it.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_8720,Red Bull & Adderall might get the #Bulls back in this game. That's what I like to call the frontline of Joakim & Bobby P.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
en_6380,#FDA advisers vote 10-3 for approval of @USER______'s Spiriva Respimat 4 #COPD.,0.0,previous_SMM4H,tweet,en,SMM4H_26_train
